id,name,state,city,latitude,longitude,license_type,address,rating,reviews_count,zip_code,web_url,retailer_services,phone,email,website,adult_use_cultivation,adult_use_nonstorefront,adult_use_retail,distributor,medical_cultivation,medical_nonstorefront,medical_retail,microbusiness,date_scraped
43000,The Natural Fix - Napa,CA,napa,38.25877,-122.271736,medical,,3.0,2,95476,https://weedmaps.com/deliveries/the-natural-fix-sonoma,delivery,8444647420,thenaturalfix18@gmail.com,,,,,,,,,,2019-03
24651,Budee,CA,petaluma,38.258176,-122.641705,hybrid,,2.48235294117647,17,94954,https://weedmaps.com/deliveries/budee-44,delivery,9259532850,contact@budee.org,www.budee.org,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,2019-03
24653,Budee,CA,napa,38.296533000000004,-122.29351000000001,hybrid,,2.3076923076923097,13,94559,https://weedmaps.com/deliveries/budee-46,delivery,9259532850,contact@budee.org,www.budee.org,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,2019-03
24645,Budee,CA,vallejo,38.097172,-122.25480400000001,hybrid,,1.72,10,94590,https://weedmaps.com/deliveries/budee-38,delivery,9259532850,contact@budee.org,www.budee.org,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,2019-03
46076,SONOMA MEDICINAL HERBS,CA,santa rosa,38.394026000000004,-122.71405,medical,3403 SANTA ROSA AVE,5.0,4,95407,https://weedmaps.com/dispensaries/sonoma-medicinal-herbs-santa-rosa,storefront,7075951823,info@sonomamedicinalherbs.com,,,,,,,,M10-18-0000289-TEMP,,2019-03
56739,SPARC - Santa Rosa,CA,santa rosa,38.445259,-122.73078600000001,recreational,1061 N DUTTON AVE.,1.0,3,95401,https://weedmaps.com/dispensaries/sparc-santa-rosa,storefront,7078433227,info@sparcsf.org,,,,,,,,,,2019-03
33136,Bay Area Meds,CA,marin,37.977466,-122.52233799999999,hybrid,,4.17297297297297,37,94903,https://weedmaps.com/deliveries/canna-fly,delivery,4155263285,vhhc420@gmail.com,vhhc420.org,,,,,,,,,2019-03
3509,E-leaf,CA,san rafael,37.974565999999996,-122.53853899999999,medical,,4.9052631578947405,76,94901,https://weedmaps.com/deliveries/better-buds-2-5,delivery,4159431420,info@eleaf.club,,,,,,,,,,2019-03
28014,MarinMedz,CA,san rafael,37.935973,-122.53344399999999,medical,,4.752380952380951,42,94901,https://weedmaps.com/deliveries/marinmedz,delivery,4154341700,marinmedz@protonmail.com,,,,,,,,,,2019-03
39318,Firefly Marin,CA,marin,37.968803,-122.570466,medical,,5.0,35,94960,https://weedmaps.com/deliveries/firefly-marin,delivery,4157857377,info@fireflymarin.com,fireflymarin.com,,,,,,C9-180000043-TEMP,,,2019-03
30226,Kine2b,CA,fairfax,37.987406,-122.59047,medical,,4.33333333333333,6,94930,https://weedmaps.com/deliveries/kine2b,delivery,4155057066,kine2bmarin@gmail.com,www.kine2b.com,,,,,,,,,2019-03
47963,Golden State Canna,CA,corte madera,37.92609,-122.530125,hybrid,,5.0,18,94925,https://weedmaps.com/deliveries/golden-state-canna-16,delivery,8312018108,GoldenStateCann@Gmail.Com,,,A9-18-0000047-TEMP,,,,A9-18-0000053-TEMP,,,2019-03
47966,Golden State Canna,CA,mill valley,37.905442,-122.5477,hybrid,,5.0,16,94941,https://weedmaps.com/deliveries/golden-state-canna-17,delivery,8312018108,GoldenStateCann@Gmail.Com,,,A9-18-0000047-TEMP,,,,A9-18-0000053-TEMP,,,2019-03
44320,Firefly Marin,CA,novato,38.0673,-122.54261499999998,medical,,5.0,4,94949,https://weedmaps.com/deliveries/firefly-marin-3,delivery,4157857377,info@fireflymarin.com,fireflymarin.com,,,,,,,,,2019-03
47215,Moonflower,CA,marin,37.945584999999994,-122.507492,medical,,5.0,4,94903,https://weedmaps.com/deliveries/moonflower,delivery,7077609566,info@moonflowerdelivery.com,www.moonflowerdelivery.com,,,,,,C9-18-0000070-Temp,,,2019-03
23773,Kind Courier,CA,mill valley,37.890587,-122.512093,hybrid,,5.0,2,94941,https://weedmaps.com/deliveries/kind-courier-3,delivery,8444735463,mac@kindcourier.com,www.kindcourier.com,,a9-18-0000045-temp,,,,,,,2019-03
24649,Budee,CA,san rafeal,37.953494,-122.54016999999999,hybrid,,2.6666666666666696,15,94904,https://weedmaps.com/deliveries/budee-42,delivery,9259532850,contact@budee.org,www.budee.org,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,2019-03
24650,Budee,CA,mill valley,37.888532,-122.53006,hybrid,,2.6222222222222205,9,94941,https://weedmaps.com/deliveries/budee-43,delivery,9259532850,contact@budee.org,www.budee.org,,A9-18-0000075-TEMP,,,,A9-18-0000075-TEMP,,,2019-03
48892,Higher Collections,California,san rafael,38.006492,-122.54597700000001,medical,,0.0001,0,94903,https://weedmaps.com/deliveries/higher-collections,delivery,4156546372,erica.boggio@gmail.com,,,,,,,,,,2019-03
45624,ganjarunner,CA,san rafael,37.966301,-122.522003,hybrid,,0.0,0,94901,https://weedmaps.com/deliveries/ganjarunner-19,delivery,8555542652,contact@ganjarunner.com,ganjarunner.com/,,A9-18-0000090-TEMP,,,,,,,2019-03
15979,Green Remedy,CA,richmond,37.978549,-122.33106299999999,hybrid,2928 Unit C Hilltop Mall Rd,4.360474308300399,253,94806,https://weedmaps.com/dispensaries/green-remedy,storefront,5107587898,info@greenremedycollective.com,,,,C10-18-0000064-TEMP,,,,C10-18-0000064-TEMP,,2019-03
28251,Cali Xpress,CA,berkeley,37.874891999999996,-122.26173500000002,hybrid,,4.16148148148148,135,94701,https://weedmaps.com/deliveries/cali-xpress,delivery,4152956999,99oz@calixpress.org,www.calixpress.com,,C9-18-0000026-TEMP,,,,C9-18-0000026-TEMP,,,2019-03
34459,MCPG Happy Herbs Delivery Service - Richmond / Hercules / Rodeo,CA,rodeo,38.027192,-122.265652,hybrid,,3.42666666666667,15,94572,https://weedmaps.com/deliveries/mcpg-happy-herbs-delivery-service-3,delivery,7075671790,mcpgmembership@gmail.com,,,,c10-0000002-lic,,,,c10-0000002-lic,,2019-03
19618,7 Stars Holistic Healing Center,CA,richmond,37.899507,-122.30928700000001,hybrid,3223 Pierce St.,3.6427480916030497,131,94804,https://weedmaps.com/dispensaries/7-stars-hhc,storefront,5105277827,info@7starsHHC.com,www.7starshhc.com/,,,A10-18-0000345-TEMP,,,,M10-18-0000395-TEMP,,2019-03
20208,Fly Fast Delivery - Richmond,CA,richmond,37.964331,-122.318325,medical,,4.7060606060606105,198,94841,https://weedmaps.com/deliveries/fly-fast-delivery,delivery,5107762965,flyfast2017@gmail.com,www.flyfastfam.com,,,,,,,,,2019-03
47914,FLYT Delivery - Berkeley,CA,berkeley,37.866911,-122.25883999999999,hybrid,,5.0,11,94704,https://weedmaps.com/deliveries/flyt-berkeley,delivery,4154072593,info@flytdelivery.com,www.flytdelivery.com,,C9-18-0000092-TEMP,,,,C9-18-0000092-TEMP,,,2019-03
57685,East Bay Therapeutics,CA,emeryville,37.838307,-122.290292,hybrid,5745 Peladeau Street,4.917602996254679,267,94608,https://weedmaps.com/dispensaries/east-bay-therapeutic,storefront,5109251266,info@eastbaytherapeutics.com,www.eastbaytherapeutics.com,,,A10-0000368,,,,M10-0000420,,2019-03
54343,One Plant,CA,el sobrante,37.965296,-122.31428000000001,medical,3823 San Pablo Dam Rd,4.3,10,94803,https://weedmaps.com/dispensaries/one-plant,storefront,5107583269,oneoplantdispensary@gmail.com,www.oneplant.life,,,,,,,,,2019-03
42301,Mountain Remedy,CA,berkeley,37.862215,-122.28111200000001,hybrid,,5.0,10,94704,https://weedmaps.com/deliveries/mountain-remedy-4e1f9dab-08b9-4de3-a9b6-40de5d3c536e,delivery,9254204215,info@mountainremedy.com,www.mountainremedy.com,,A9-18-0000030-TEMP,,,,M9-18-0000042-TEMP,,,2019-03
762,Patient's Care Collective-Berkeley,CA,berkeley,37.863444,-122.25900700000001,hybrid,2590 Telegraph Ave,4.17416267942584,209,94704,https://weedmaps.com/dispensaries/berkeley-pcc,storefront,5105407878,pcccrew@gmail.com,berkeleypatientscare.com,,,,,,,,C12-18-0000041-TEMP,2019-03
39836,GRO,CA,emeryville,37.849636,-122.292346,hybrid,,5.0,17,94608,https://weedmaps.com/deliveries/gro,delivery,5106311644,hello@gro.life,www.gro.life,,,,,,,,A12-18-0000032-TEMP,2019-03
42271,Green On The Go,CA,berkeley,37.867517,-122.28211599999999,recreational,,4.83333333333333,12,94704,https://weedmaps.com/deliveries/green-on-the-go-berkeley,delivery,5107472283,greenonthego7@gmail.com,www.greenonthego7.com,,,C9-18-0000025-TEMP,,,,,,2019-03
51921,Holistic Healing Collective,CA,richmond,37.99026,-122.335625,hybrid,15501 San Pablo Ave,3.7650793650793704,63,94806,https://weedmaps.com/dispensaries/holistic-healing-collective-2-2,storefront,5102753365,miguelaj26@gmail.com,holistichealingcollective.org,,,A10-18-0000347-TEMP,,,,M10-18-0000397-TEMP,,2019-03
57502,Hi-Fidelity,CA,berkeley,37.865706,-122.258457,hybrid,2465 Telegraph Ave,4.26923076923077,26,94704,https://weedmaps.com/dispensaries/hi-fidelity,storefront,5108382400,info@hifigreen.com,www.hifigreen.com,,,A10-18-0000338-TEMP,,,,M10-18-0000388-TEMP,,2019-03
20451,Golden Gate Holistics,CA,pinole,38.00428,-122.29853,medical,,4.889756097560969,205,94547,https://weedmaps.com/deliveries/golden-gate-holistics,delivery,7077714103,administration@goldengateholistics.com,GoldenGateHolistics.com,,,,,,,C4092420,,2019-03
46775,KUSHAGRAM,CA,berkeley,37.8708,-122.2729,medical,,0.0,0,94704,https://weedmaps.com/deliveries/kushagram-82,delivery,5106338136,kgoak@kushagram.com,kushagram.com,,C9-18-0000150-Temp,,,,,,,2019-03
48169,Emjay,CA,oakland,37.824421,-122.274951,recreational,,5.0,4,94608,https://weedmaps.com/deliveries/emjay-1,delivery,8773652901,support@heyemjay.com,HeyEmjay.com,,C9-18-0000042-TEMP,,,,,,,2019-03
1514,The Green Team Cannabis Delivery,California,berkeley,37.859844,-122.253328,hybrid,,4.83589743589744,117,94704,https://weedmaps.com/deliveries/the-green-team-cannabis-collective,delivery,5106971566,thegreenteam510@gmail.com,www.the-green-team.org,,C9-18-0000216-TEMP,,,,C9-18-0000216-TEMP,,,2019-03
43433,420 Super Budz,CA,richmond,37.931915999999994,-122.32302800000001,medical,,4.956521739130429,23,94805,https://weedmaps.com/deliveries/420-super-budz,delivery,5109786310,420superbudz@gmail.com,,,,,,,,,,2019-03
48983,Flowsent,CA,oakland,37.839769,-122.274077,hybrid,,5.0,5,94608,https://weedmaps.com/deliveries/flowsent-1,delivery,5103562716,orders@flowsent.com,flowsent.com,,C9-18-0000210-TEMP,,,,,,,2019-03
370,CRAFT Cannabis Delivery,CA,berkeley,37.853342,-122.260043,hybrid,,4.942342342342339,222,94703,https://weedmaps.com/deliveries/craft,delivery,8555632738,info@bayareacraft.com,bayareacraft.org,,A9-18-0000018-TEMP,,,,A9-18-0000018-TEMP,,,2019-03
45518,Urban Bloom,California,richmond,37.945547999999995,-122.329851,medical,,5.0,17,94530,https://weedmaps.com/deliveries/urban-bloom,delivery,5107766122,urbanbloom98@gmail.com,,,,,,,,,,2019-03
46614,KUSHAGRAM,CA,oakland,37.84734,-122.26534,hybrid,,0.0,0,94609,https://weedmaps.com/deliveries/kushagram-oak,delivery,5106338136,kgoak@kushagram.com,Kushagram.com,,C9-18-0000150-Temp,,,,,,,2019-03
42831,Mountain Lion Delivery,CA,berkeley,37.858912,-122.26416100000002,hybrid,,5.0,5,94705,https://weedmaps.com/deliveries/mountain-lion-delivery-2,delivery,5108787462,Mountainliondelivery@gmail.com,www.mountainliondelivery.com,,A9-18-0000102-TEMP ,,,,,,,2019-03
15467,Hii-Timez Delivery - Richmond,CA,berkeley,37.93541,-122.32524199999999,medical,,4.7272030651341,87,94706,https://weedmaps.com/deliveries/hii-timez-delivery,delivery,5108608387,hiitimezdelivery1@gmail.com,,,,,,,,,,2019-03
30373,Fly Fast Delivery - Berkeley,CA,berkeley,37.898919,-122.30919899999999,medical,,4.611111111111111,18,94530,https://weedmaps.com/deliveries/fly-fast-delivery-berkeley,delivery,5107762965,flyfast2017@gmail.com,,,,,,,,,,2019-03
46787,KUSHAGRAM,CA,berkeley,37.861769,-122.284139,hybrid,,5.0,1,94702,https://weedmaps.com/deliveries/kushagram-85,delivery,5106338136,kgoak@kushagram.com,kushagram.com,,C9-18-0000150-Temp,,,,,,,2019-03
17464,Smoakland - Oakland,CA,oakland,37.843961,-122.247973,recreational,,4.6068669527897,233,94601,https://weedmaps.com/deliveries/smoakland-oakland,delivery,5105139570,register@smoakland.com,www.smoakland.com,,#: C9-18-0000095-TEMP,,,,,,,2019-03
42769,Vendor2U,CA,oakland,37.833213,-122.253193,hybrid,,4.76190476190476,21,94611,https://weedmaps.com/deliveries/vendor2u-2,delivery,5103289030,vendortoyou@gmail.com,Vendor2u.net,,a11-18-0000261-temp,,,,,,,2019-03
14257,ZENGANIC,CA,berkeley,37.863099,-122.290182,hybrid,,5.0,1,94702,https://weedmaps.com/deliveries/east-bay-meds-2,delivery,9254215894,info@zenganic.us,www.zenganic.us,,,,,,,,C12-18-0000209-TEMP,2019-03
33364,Golden State Canna,CA,oakland,37.837389,-122.250771,hybrid,,4.9666666666666694,90,94618,https://weedmaps.com/deliveries/golden-state-canna,delivery,5104993681,goldenstatecann@gmail.com,,,A9-18-0000047,,,,M9-18-0000053,,,2019-03
23016,Herbi,CA,berkeley,37.868494,-122.267968,hybrid,,4.84938271604938,243,94704,https://weedmaps.com/deliveries/herbi,delivery,8444643724,support@herbi.com,www.herbi.com,,C9-18-0000063-TEMP,,,,,,,2019-03
33821,Love Delivery - Berkeley,CA,berkeley,37.86627,-122.25278999999999,medical,,4.63047619047619,210,94701,https://weedmaps.com/deliveries/love-delivery-4,delivery,9252702449,lovedelivery916@gmail.com,,,,,,,,,,2019-03
33820,Love Delivery - Richmond,CA,pinole,37.991765,-122.30016200000001,medical,,4.6267379679144405,187,94564,https://weedmaps.com/deliveries/love-delivery-3,delivery,9252702449,lovedelivery916@gmail.com,,,,,,,,,,2019-03
34340,Golden State Canna,CA,berkeley,37.867292,-122.26356399999999,medical,,4.92121212121212,33,94720,https://weedmaps.com/deliveries/biomass-gardens-4,delivery,5104993681,goldenstatecann@gmail.com,,,,,,,,A9-18-0000047-TEMP,,2019-03
16430,Buzz Delivery,Ca,emeryville,37.833714,-122.273058,hybrid,,4.99166666666667,24,94608,https://weedmaps.com/deliveries/buzz-delivery-7,delivery,4158555990,info@buzzdelivery.org,www.buzzdelivery.org/,,C9-18-0000123-TEMP,,,,C9-18-0000123-TEMP,,,2019-03
30640,Green Hooks Collective,CA,berkeley,37.855253999999995,-122.27765600000001,medical,,5.0,22,94701,https://weedmaps.com/deliveries/green-hooks-collective,delivery,5108330761,Information@greenhookscollective.com,,,,,,,,,,2019-03
18432,Smoakland - Berkeley,CA,albany,37.886927,-122.296877,recreational,,4.71162790697674,43,94706,https://weedmaps.com/deliveries/smoakland-albany,delivery,5105139570,register@smoakland.com,www.cannabicarecollective.com,,C9-18-0000095-TEMP,,,,,,,2019-03
34233,Fresh Mint - Berkeley,CA,berkeley,37.877131,-122.29827900000001,medical,,4.70967741935484,31,94710,https://weedmaps.com/deliveries/fresh-mint-md,delivery,5106925365,freshmintcollective@gmail.com,www.freshmintmd.com,,A9-18-0000094-TEMP,,,,,135440080,,2019-03
15334,Buzz Delivery,CA,berkeley,37.874878,-122.282351,hybrid,,4.86,20,94705,https://weedmaps.com/deliveries/buzz-delivery-2,delivery,4158555990,info@buzzdelivery.org,www.buzzdelivery.org/,,,C9-18-0000123-TEMP,,,C9-18-0000123-TEMP,,,2019-03
7668,INDIKA,CA,berkeley,37.871697999999995,-122.29296599999999,recreational,,5.0,14,94702,https://weedmaps.com/deliveries/indika-mcc-2,delivery,4159880263,indikamcc@gmail.com,indikamcc.com,,A9-18-0000027-TEMP,,,,,,,2019-03
31759,Smoakland - Hercules,CA,hercules,38.009465000000006,-122.271206,recreational,,4.45098039215686,51,94547,https://weedmaps.com/deliveries/smoakland-hercules,delivery,5105139570,register@smoakland.com,www.smoakland.com,,C9-18-0000095-TEMP,,,,,,,2019-03
63,Green Line Delivery,Ca,berkeley,37.849104,-122.29526000000001,medical,,4.33015873015873,63,94704,https://weedmaps.com/deliveries/green-line-delivery,delivery,5103558661,greenlinepatientcenter@gmail.com,greenlinecollective.com/,,,,,,,,,2019-03
3840,Positive Vibes Collective,CA,san pablo,37.958729999999996,-122.34025600000001,medical,,4.2852941176470605,68,94806,https://weedmaps.com/deliveries/positive-vibes-collective,delivery,5103557508,mp3tequila@gmail.com,,,,,,,,,,2019-03
27804,Urban Flavours Delivery - Berkeley,CA,berkeley,37.853994,-122.245303,hybrid,,4.28125,32,94705,https://weedmaps.com/deliveries/urban-flavours-delivery-4,delivery,8552263444,urbanflavoursdelivery@gmail.com,www.urbanflavoursdelivery.com,,A9-18-0000060,,,,M9-18-0000065-TEMP,,,2019-03
29681,QualiCanna,CA,berkeley,37.847813,-122.278269,hybrid,,4.74545454545455,11,94703,https://weedmaps.com/deliveries/qualicanna,delivery,5104150060,qualicanna@gmail.com,www.qualicanna.com,,M9-18-0000025-TEMP,,,,M9-18-0000025-TEMP,,,2019-03
35625,Cali Xpress,CA,richmond,37.985875,-122.335175,hybrid,,3.83673469387755,49,94806,https://weedmaps.com/deliveries/cali-xpress-richmond-hercules,delivery,4152956999,99oz@calixpress.org,www.calixpress.com,,C9-18-0000026-TEMP,,,,C9-18-0000026-TEMP,,,2019-03
33700,Arch Wellness,CA,oakland,37.842939,-122.261576,medical,,3.92307692307692,13,94577,https://weedmaps.com/deliveries/arch-medical-delivery-2,delivery,5106007948,arch.420.215@gmail.com,www.archmedicaldelivery.com,,,,,,,,,2019-03
